学校,专业,备注,年份,科目,平均分,最低分,位次
湖南大学,材料科学与工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,613,7814
湖南大学,机械类,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,613,7814
湖南大学,化学类,（国家专项） 选科要求：首选物理，再选化学,2021,物理类,-,611,8400
湖南大学,建筑环境与能源应用工程,（国家专项） 选科要求：首选物理，再选化学,2021,物理类,-,609,9029
湖南大学,给排水科学与工程,（国家专项） 选科要求：首选物理，再选化学,2021,物理类,-,608,9355
湖南大学,环境科学与工程类,（国家专项） 选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,607,9702
湖南大学,本科预科班,选科要求：首选物理，再选不限,2021,物理类,-,607,9702
湖南大学,行政管理,选科要求：首选历史，再选不限,2021,历史类,-,622,470
湖南大学,会计学,选科要求：首选历史，再选不限,2021,历史类,-,618,631
湖南大学,金融学,选科要求：首选历史，再选不限,2021,历史类,-,617,673
湖南大学,法学,选科要求：首选历史，再选不限,2021,历史类,-,616,716
湖南大学,新闻传播学类,选科要求：首选历史，再选不限,2021,历史类,-,615,756
湖南大学,汉语言文学,选科要求：首选历史，再选不限,2021,历史类,-,613,854
湖南大学,工商管理,选科要求：首选历史，再选不限,2021,历史类,-,612,889
湖南大学,国际经济与贸易,选科要求：首选历史，再选不限,2021,历史类,-,612,889
湖南大学,英语,选科要求：首选历史，再选不限,2021,历史类,-,611,943
湖南大学,经济学类,选科要求：首选历史，再选不限,2021,历史类,-,611,943
湖南大学,历史学,选科要求：首选历史，再选不限,2021,历史类,-,611,943
湖南大学,日语,选科要求：首选历史，再选不限,2021,历史类,-,610,993
湖南大学,人文科学试验班,选科要求：首选历史，再选不限,2021,历史类,-,610,993
湖南大学,本科预科班,选科要求：首选历史，再选不限,2021,历史类,-,598,1855
湖南大学,计算机科学与技术,（拔尖实验班）,2020,理科,642,641,4128
湖南大学,统计学类,（可分流至统计学、经济统计学；收费5500元/年）,2020,理科,640,639,4470
湖南大学,国际经济与贸易,（实验班）,2020,理科,639,639,4470
湖南大学,法学,,2020,理科,638,636,5093
湖南大学,英语,（只招收英语语种考生）,2020,理科,638,636,5093
湖南大学,机器人工程,,2020,理科,636,635,5311
湖南大学,计算机科学与技术,（可分流至计算机科学与技术、数据科学与大数据技术；收费6500元/年）,2020,理科,635,634,5534
湖南大学,计算机科学与技术,（智能班）（可分流至智能科学与技术、物联网工程）,2020,理科,636,634,5534
湖南大学,建筑学,（5年制）（要求具有一定美术基础；）,2020,理科,637,634,5534
湖南大学,自动化,,2020,理科,636,634,5534
湖南大学,精算学,,2020,理科,641,633,5782
湖南大学,理科试验班,（可分流至化学、环境科学、生物技术）,2020,理科,636,633,5782
湖南大学,数学类,（可分流至信息与计算科学、数学与应用数学；收费5300元/年）,2020,理科,635,633,5782
湖南大学,软件工程,（可分流至软件工程、数字媒体技术；收费8950元/年）,2020,理科,633,632,6002
湖南大学,电气工程及其自动化,,2020,理科,634,632,6002
湖南大学,经济学类,（可分流至经济学、财政学；收费5500元/年）,2020,理科,633,632,6002
湖南大学,电子信息工程,,2020,理科,633,631,6230
湖南大学,新闻传播学类,（可分流至新闻学、广告学；收费6000元/年）,2020,理科,631,631,6230
湖南大学,金融学,,2020,理科,635,631,6230
湖南大学,化学类,（可分流至化学、应用化学；收费5300元/年）,2020,理科,632,631,6230
湖南大学,信息安全,（可分流至信息安全、信息安全（保密技术））,2020,理科,631,630,6463
湖南大学,会计学,（可分流至会计学、财务管理；）,2020,理科,634,630,6463
湖南大学,行政管理,,2020,理科,630,630,6463
湖南大学,化学工程与工艺,,2020,理科,631,630,6463
湖南大学,通信工程,,2020,理科,632,630,6463
湖南大学,电子科学与技术,,2020,理科,632,630,6463
湖南大学,测控技术与仪器,,2020,理科,630,630,6463
湖南大学,生物技术,,2020,理科,635,630,6463
湖南大学,应用物理学,,2020,理科,632,630,6463
湖南大学,工业设计,（要求具有一定美术基础；）,2020,理科,633,629,6705
湖南大学,生物医学工程,,2020,理科,629,629,6705
湖南大学,能源与动力工程,,2020,理科,630,629,6705
湖南大学,国际经济与贸易,,2020,理科,630,629,6705
湖南大学,日语,,2020,理科,631,629,6705
湖南大学,保险学,,2020,理科,629,628,6953
湖南大学,环境科学与工程类,（可分流至环境科学、环境工程；收费6500元/年）,2020,理科,630,628,6953
湖南大学,机械类,（可分流至机械设计制造及其自动化、车辆工程、工业工程、工程力学、工程力学（力学实验班）、机械设计制造及其自动化（智能制造实验班）、车辆工程（智能网联汽车实验班）；收费6500元/年）,2020,理科,630,628,6953
湖南大学,土木类,（可分流至土木工程、工程管理；收费6500元/年）,2020,理科,632,628,6953
湖南大学,城乡规划,（5年制）（要求具有一定美术基础；）,2020,理科,628,628,6953
湖南大学,给排水科学与工程,,2020,理科,629,628,6953
湖南大学,建筑环境与能源应用工程,,2020,理科,630,628,6953
湖南大学,材料科学与工程,,2020,理科,630,628,6953
湖南大学,电子商务,（可分流至电子商务、信息管理与信息系统；收费5500元/年）,2020,理科,629,628,6953
湖南大学,工商管理,（可分流至工商管理、市场营销、财务管理（金融工程）；收费5500元/年）,2020,理科,629,628,6953
湖南大学,金融学,,2020,文科,636,635,586
湖南大学,新闻传播学类,（可分流至新闻学、广告学；收费6000元/年）,2020,文科,634,634,635
湖南大学,工商管理,（可分流至工商管理、市场营销、财务管理（金融工程）；收费5500元/年）,2020,文科,630,630,834
湖南大学,会计学,（可分流至会计学、财务管理；收费5500元/年）,2020,文科,632,630,834
湖南大学,法学,,2020,文科,630,630,834
湖南大学,国际经济与贸易,,2020,文科,630,629,906
湖南大学,汉语言文学,,2020,文科,629,629,906
湖南大学,行政管理,,2020,文科,629,628,956
湖南大学,人文科学试验班,（可分流至历史学、汉语言文学专业；收费5300元/年）,2020,文科,629,628,956
湖南大学,历史学,,2020,文科,628,628,956
湖南大学,经济学类,（可分流至经济学、财政学；收费5500元/年）,2020,文科,630,628,956
湖南师范大学,计算机科学与技术,选科要求：首选物理，再选化学,2024,物理类,611,607,11776
湖南师范大学,软件工程,选科要求：首选物理，再选化学,2024,物理类,607,605,12495
湖南师范大学,英语,（国家专项）（需外语口试合格；双学士学位项目，与法学进行双学士学位培养） 选科要求：首选物理，再选不限,2024,物理类,608,604,12862
湖南师范大学,电子信息工程,选科要求：首选物理，再选化学,2024,物理类,606,603,13216
湖南师范大学,人工智能,选科要求：首选物理，再选化学,2024,物理类,604,602,13540
湖南师范大学,英语,（需外语口试合格；双学士学位项目，与法学进行双学士学位培养） 选科要求：首选物理，再选不限,2024,物理类,605,602,13540
湖南师范大学,思想政治教育,（师范） 选科要求：首选物理，再选思想政治,2024,物理类,606,601,13918
湖南师范大学,通信工程,选科要求：首选物理，再选化学,2024,物理类,602,601,13918
湖南师范大学,英语,（地方专项）（需外语口试合格；双学士学位项目，与法学进行双学士学位培养） 选科要求：首选物理，再选不限,2024,物理类,602,600,14294
湖南师范大学,数据科学与大数据技术,选科要求：首选物理，再选化学,2024,物理类,604,600,14294
湖南师范大学,软件工程,（地方专项） 选科要求：首选物理，再选化学,2024,物理类,603,599,14688
湖南师范大学,电子信息工程,（地方专项） 选科要求：首选物理，再选化学,2024,物理类,601,599,14688
湖南师范大学,法学,选科要求：首选物理，再选不限,2024,物理类,603,598,15089
湖南师范大学,数学与应用数学,（师范） 选科要求：首选物理，再选化学,2024,物理类,604,597,15472
湖南师范大学,数据科学与大数据技术,（地方专项） 选科要求：首选物理，再选化学,2024,物理类,598,597,15472
湖南师范大学,通信工程,（地方专项） 选科要求：首选物理，再选化学,2024,物理类,600,597,15472
湖南师范大学,通信工程,（国家专项） 选科要求：首选物理，再选化学,2024,物理类,597,596,15884
湖南师范大学,电子信息工程,（国家专项） 选科要求：首选物理，再选化学,2024,物理类,600,596,15884
湖南师范大学,信息与计算科学,选科要求：首选物理，再选化学,2024,物理类,601,596,15884
湖南师范大学,物联网工程,（地方专项） 选科要求：首选物理，再选化学,2024,物理类,596,595,16293
湖南师范大学,机械设计制造及其自动化,（地方专项） 选科要求：首选物理，再选化学,2024,物理类,597,595,16293
湖南师范大学,软件工程,（国家专项） 选科要求：首选物理，再选化学,2024,物理类,597,595,16293
